,BTC/USDT,BTC/USDT,BTC/USDT,BTC/USDT,BTC/USDT,ETH/USDT,ETH/USDT,ETH/USDT,ETH/USDT,ETH/USDT,DOGE/USDT,DOGE/USDT,DOGE/USDT,DOGE/USDT,DOGE/USDT,BNB/USDT,BNB/USDT,BNB/USDT,BNB/USDT,BNB/USDT,ADA/USDT,ADA/USDT,ADA/USDT,ADA/USDT,ADA/USDT,SOL/USDT,SOL/USDT,SOL/USDT,SOL/USDT,SOL/USDT,BTC/USDT,ETH/USDT,DOGE/USDT,BNB/USDT,ADA/USDT,SOL/USDT
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Log_return,Log_return,Log_return,Log_return,Log_return,Log_return
TIME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07 03:00:00,97575.86,97772.0,97250.0,97444.04,397.34967,2724.9,2736.47,2703.2,2715.58,16354.6295,0.25305,0.25395,0.2503,0.25164,24589903.0,580.86,582.3,578.2,579.72,5094.329,0.7266,0.73,0.718,0.723,3345625.8,194.88,195.87,192.48,193.31,94332.908,-0.001351759762256817,-0.0034261716308186547,-0.0055876029582582,-0.0019817513098852498,-0.004966897628336912,-0.008140178900332282
2025-02-07 04:00:00,97444.04,97883.12,97383.63,97434.79,358.25754,2715.58,2731.0,2713.56,2720.6,11685.7143,0.25165,0.25337,0.25137,0.25186,15834465.0,579.72,583.2,579.42,580.89,4672.694,0.7231,0.7289,0.7209,0.7223,2356482.3,193.3,195.36,193.08,194.16,72328.94,-9.493078347139114e-05,0.0018468856538706641,0.0008738828758714321,0.002016181829100894,-0.0009686571019634451,0.004387443484745551
2025-02-07 05:00:00,97434.79,97543.42,97142.13,97338.2,422.13585,2720.61,2727.36,2704.26,2713.98,11692.8068,0.25186,0.25247,0.24952,0.25098,19554765.0,580.9,581.56,578.72,580.2,3100.657,0.7223,0.7241,0.7132,0.7176,3793111.3,194.16,194.69,192.19,192.78,81890.503,-0.0009918213805522442,-0.0024362520284254086,-0.0035001228955382955,-0.0011885384961127898,-0.006528254312214771,-0.007132919062523847
2025-02-07 06:00:00,97338.2,97362.53,96566.0,96746.87,944.72455,2713.98,2715.5,2668.03,2696.39,27490.2281,0.25099,0.25117,0.246,0.24819,53041744.0,580.2,580.55,573.5,577.21,10021.381,0.7176,0.7185,0.703,0.7104,6159812.9,192.78,192.99,189.02,190.83,148211.051,-0.0060935323848297475,-0.006502350847065977,-0.011178672811960833,-0.005166719920339264,-0.010084119066626047,-0.010166662996999424
2025-02-07 07:00:00,96746.87,97213.54,96645.45,96757.05,748.38174,2696.38,2729.85,2695.71,2713.07,22365.3447,0.2482,0.25219,0.24818,0.24883,78166147.0,577.2,582.69,577.12,581.65,8821.819,0.7104,0.7222,0.7103,0.7138,5909237.7,190.82,193.54,190.76,192.54,116487.873,0.00010521750680192521,0.0061669936977755664,0.0025753505039216775,0.007662740495810947,0.004774619378099519,0.008920944990997836
2025-02-07 08:00:00,96757.04,97258.76,96613.24,97021.47,723.04148,2713.06,2743.77,2705.56,2729.6,18001.3493,0.24884,0.25222,0.24764,0.25064,54520889.0,581.64,585.73,580.28,584.91,9461.62,0.7139,0.725,0.7107,0.7202,5017045.3,192.54,195.16,191.69,194.03,104788.702,0.0027290967452530484,0.0060742432757462305,0.007247714269813322,0.005589096979701547,0.00892614015871476,0.00770886193336064
2025-02-07 09:00:00,97021.47,97388.0,97021.47,97295.23,557.76092,2729.6,2741.74,2725.81,2738.92,9873.6355,0.25064,0.2533,0.25026,0.25291,67818643.0,584.91,587.8,584.16,587.71,9832.977,0.7202,0.7304,0.7186,0.73,6519856.8,194.04,197.49,193.53,197.42,200624.26,0.002817670134590315,0.0034086037991127994,0.009016047570926057,0.0047756397154567936,0.013515582927662058,0.01732065270656073
2025-02-07 10:00:00,97295.24,97486.05,97248.22,97261.51,390.17165,2738.91,2754.1,2736.2,2743.01,12383.8985,0.2529,0.2542,0.25239,0.25326,30321249.0,587.72,588.28,584.12,584.44,9440.189,0.7299,0.7344,0.727,0.7298,6404938.9,197.41,197.92,196.48,196.73,79593.549,-0.0003466341010611316,0.0014921754779412043,0.0013829348076001232,-0.005579505154049905,-0.00027401014008946665,-0.003501208701567617
2025-02-07 11:00:00,97261.52,97750.0,97261.51,97750.0,552.5783,2743.0,2764.78,2739.23,2762.69,14429.7801,0.25326,0.25555,0.25265,0.25555,37001480.0,584.45,585.58,583.38,584.24,8934.184,0.7299,0.7378,0.7283,0.7332,9393040.1,196.72,198.66,196.71,198.47,80196.763,0.005009868614506916,0.007148985167019706,0.009001456191826159,-0.0003422664920294411,0.004647991963202601,0.008805724915992998
2025-02-07 12:00:00,97749.99,98085.85,97500.0,97963.58,865.98738,2762.69,2771.05,2745.85,2757.31,19779.1633,0.25554,0.25606,0.25314,0.25453,32218470.0,584.24,585.48,582.44,584.83,6134.428,0.7331,0.735,0.7265,0.7305,11284669.5,198.47,199.94,197.04,198.56,127654.879,0.002182578079507462,-0.0019492759795368283,-0.003999377978265023,0.0010093493975387791,-0.003689284774795621,0.0004533662521297616
2025-02-07 13:00:00,97963.58,98862.38,97165.51,98828.01,2502.91288,2757.31,2780.0,2723.68,2776.01,46978.041,0.25454,0.2593,0.25121,0.25846,133773387.0,584.83,588.03,580.77,587.6,17130.548,0.7306,0.7465,0.7205,0.7438,19128705.4,198.57,201.26,196.25,201.18,342733.189,0.00878528965402562,0.006759078163785597,0.015322235861021914,0.0047252375903292,0.018042950300215365,0.0131087082498952
2025-02-07 14:00:00,98828.01,100137.99,98688.0,99710.92,3730.7619,2776.0,2797.5,2764.23,2782.86,44198.3837,0.25845,0.26178,0.25729,0.2603,132373623.0,587.6,589.9,585.02,589.12,16471.109,0.7439,0.7532,0.7397,0.747,18569118.3,201.18,203.42,200.5,203.24,306318.292,0.008894132956723956,0.0024645309090485876,0.007093868903474296,0.002583453744990718,0.004293003641847596,0.010187517019338996
2025-02-07 15:00:00,99710.91,99710.91,97616.27,98283.98,5294.68336,2782.87,2782.95,2710.97,2721.73,75494.2212,0.2603,0.26033,0.25242,0.25453,141545908.0,589.11,589.11,579.8,582.85,22737.278,0.747,0.7473,0.7232,0.731,23093121.6,203.25,203.25,195.84,198.07,564087.939,-0.014414156182220205,-0.022211468313905434,-0.022416104764496028,-0.010700034678871604,-0.021651725383038847,-0.025767043156358558
2025-02-07 16:00:00,98283.98,98563.55,97638.29,97827.66,2962.02555,2721.74,2727.78,2691.48,2693.86,44430.6807,0.25454,0.25532,0.25193,0.25267,58658607.0,582.84,585.4,579.99,581.1,9231.622,0.7311,0.7349,0.7223,0.7256,9604917.4,198.08,198.99,196.05,196.71,163301.904,-0.004653684233477784,-0.01029259823568304,-0.0073344177366460725,-0.003007004284781539,-0.007414560948851614,-0.006889940625534962
2025-02-07 17:00:00,97827.67,98166.67,97145.81,97434.78,1557.74255,2693.86,2699.0,2662.02,2680.09,48207.1263,0.25266,0.25323,0.24861,0.25066,52980351.0,581.1,582.8,579.99,581.96,14180.835,0.7256,0.728,0.7154,0.7189,8953866.9,196.71,197.16,194.62,196.48,183220.737,-0.004024128042019177,-0.005124733254553556,-0.007986850316001272,0.0014788577661281775,-0.009276632811101058,-0.0011699179848602373
2025-02-07 18:00:00,97434.79,98353.1,97300.01,97751.99,932.0568,2680.09,2703.7,2676.33,2678.47,23491.9236,0.25065,0.25457,0.25025,0.25253,31765419.0,581.95,586.56,581.6,584.62,4993.958,0.719,0.7312,0.7177,0.7249,5463324.1,196.48,199.15,196.15,198.5,104580.713,0.0032503256165035423,-0.0006046400709724427,0.007432614355653916,0.00456034667137661,0.008311448317006316,0.01022845516846759
2025-02-07 19:00:00,97752.0,97831.99,96856.78,96898.56,1307.40157,2678.48,2679.92,2655.8,2659.3,20434.0774,0.25253,0.25314,0.25082,0.25097,20812260.0,584.62,584.76,580.46,581.42,4588.091,0.7249,0.7256,0.7145,0.7148,5553814.5,198.5,198.61,195.35,195.44,83136.68,-0.008768898609333857,-0.007182805710723286,-0.0061966434629095795,-0.005488676260643883,-0.014030931021559046,-0.01553567317776011
2025-02-07 20:00:00,96898.56,96944.1,95620.34,95764.31,2130.34759,2659.3,2661.85,2579.53,2587.65,67234.5528,0.25097,0.25117,0.243,0.24358,73847505.0,581.43,581.59,571.03,571.59,14440.814,0.7148,0.7158,0.6947,0.6968,16263464.5,195.44,195.64,189.29,189.76,200859.366,-0.011774589514094009,-0.027312802341030257,-0.029887979417156013,-0.017051436106817763,-0.02550435774698001,-0.02949331114012445
2025-02-07 21:00:00,95764.3,96174.79,95693.75,96011.42,1332.88857,2587.66,2610.3,2576.34,2587.77,32753.1891,0.24359,0.24561,0.2413,0.24185,48959945.0,571.6,576.24,571.55,573.96,5612.133,0.6969,0.7063,0.6966,0.6991,7008085.0,189.77,191.05,189.18,189.47,107694.129,0.002577074135097027,4.637304799285699e-05,-0.007127731389972186,0.00413775632910306,0.0032953679796465796,-0.0015294151650898208
2025-02-07 22:00:00,96011.43,96100.86,95632.23,96062.76,682.10739,2587.78,2592.0,2562.51,2583.77,32399.8071,0.24184,0.24303,0.23866,0.24297,64208092.0,573.97,575.3,570.58,574.95,8572.932,0.6992,0.6993,0.6902,0.6969,8313674.9,189.48,190.24,188.12,189.99,105231.116,0.000534585140206293,-0.0015469283028507746,0.004620279660015959,0.0017233730144680464,-0.00315186507346642,0.002740738552177967
2025-02-07 23:00:00,96062.77,96518.16,95866.8,96506.8,641.57728,2583.77,2625.71,2578.2,2622.1,27549.1468,0.24297,0.2471,0.24212,0.24651,42779910.0,574.95,578.8,573.99,577.71,4490.153,0.697,0.7077,0.6951,0.7072,4864225.6,189.98,192.44,189.48,191.99,98510.571,0.004611744317154778,0.014725950768697807,0.014464581682198116,0.004788932165232382,0.014671582878960598,0.010471848141615727
2025-02-08 00:00:00,96506.8,96851.48,96335.42,96650.14,562.29789,2622.11,2667.3,2615.88,2646.68,33986.4144,0.24652,0.24999,0.24571,0.24906,47125959.0,577.7,580.26,576.81,578.87,6139.959,0.7072,0.718,0.7048,0.7128,5977824.6,192.0,194.05,191.38,193.25,100921.909,0.0014841819953494407,0.009330500922054565,0.010291270681796263,0.0020059146603899946,0.007887364833165846,0.0065414001294668836
2025-02-08 01:00:00,96650.15,96789.57,96395.12,96509.2,689.1936,2646.68,2646.68,2627.49,2630.39,27941.3108,0.24906,0.24906,0.24686,0.24728,42021810.0,578.87,579.12,574.52,574.64,3477.977,0.7128,0.7128,0.7025,0.7033,4535636.0,193.24,193.75,192.3,192.52,81637.391,-0.001459313590656405,-0.006173900192286146,-0.007172533469141507,-0.007334169553750148,-0.013417332842626877,-0.0037846430326227212
2025-02-08 02:00:00,96509.2,96818.33,96399.12,96751.01,455.4044,2630.39,2643.82,2622.64,2640.95,17068.3533,0.24728,0.248,0.24613,0.24761,39461446.0,574.63,576.66,573.62,576.63,6503.326,0.7034,0.7053,0.6985,0.7031,3573418.3,192.53,193.92,191.77,193.33,84603.158,0.002502430543645796,0.0040065767438011305,0.0013336298931505308,0.0034570552206033417,-0.00028441410885700564,0.004198528909502092
2025-02-08 03:00:00,96751.02,96880.0,96542.02,96699.23,299.48534,2640.95,2656.99,2635.6,2641.66,13983.1335,0.24761,0.24887,0.24623,0.24674,33552753.0,576.64,577.98,575.66,576.8,8583.985,0.703,0.7084,0.6985,0.7011,4703412.4,193.33,194.34,192.56,192.98,61899.93,-0.0005353314758006315,0.00026880651960875773,-0.0035197770736928847,0.0002947729835895681,-0.002848598992193655,-0.001812016752173067
2025-02-08 04:00:00,96699.24,96699.24,96222.0,96300.01,418.74542,2641.67,2648.99,2630.95,2634.18,10387.5196,0.24674,0.24731,0.24552,0.24608,28895222.0,576.81,578.47,576.47,578.1,5490.799,0.7011,0.7018,0.6943,0.6956,3825279.8,192.98,193.3,191.61,191.78,63691.962,-0.004137017009853122,-0.002835569316689635,-0.0026784643260393906,0.0022512781176911322,-0.007875747732793875,-0.006237674866702602
2025-02-08 05:00:00,96300.01,96369.45,96064.61,96211.08,426.23813,2634.19,2636.28,2613.35,2620.19,20313.2622,0.24609,0.24636,0.24447,0.24581,22510842.0,578.1,579.08,576.43,578.52,5925.45,0.6956,0.6962,0.6903,0.6936,3957100.3,191.78,191.92,190.09,190.62,59778.023,-0.0009238948917253964,-0.005325103888461121,-0.0010978065303890257,0.0007262541171006904,-0.002879357013795883,-0.006066964216055337
2025-02-08 06:00:00,96211.08,96224.0,95853.9,95994.55,417.2699,2620.2,2632.0,2608.3,2616.14,17276.8732,0.24581,0.24766,0.2453,0.24639,26778526.0,578.53,579.74,577.71,579.6,4126.335,0.6936,0.6985,0.6916,0.6944,3977945.6,190.62,191.73,190.22,190.9,76681.566,-0.002253108731530754,-0.0015468852450431817,0.0023567666333204934,0.0018650922409962126,0.0011527378798082617,0.0014678132222221895
2025-02-08 07:00:00,95994.56,96318.8,95785.09,96209.92,527.23259,2616.13,2638.0,2594.63,2629.61,34554.8909,0.24639,0.2492,0.24458,0.24806,37248660.0,579.6,581.04,576.6,579.88,6656.129,0.6943,0.7034,0.6874,0.6993,7097928.8,190.9,193.34,189.81,192.79,109603.953,0.002241051835453841,0.005135597237842102,0.006755005966972983,0.0004829751361694493,0.007031671363680747,0.00985178287967541
2025-02-08 08:00:00,96209.92,96293.48,95879.69,95893.84,419.39566,2629.61,2632.5,2605.98,2606.22,11801.9147,0.24806,0.24882,0.24609,0.2461,15901578.0,579.88,580.64,577.45,577.56,4529.12,0.6993,0.7014,0.6906,0.6907,2716349.6,192.79,193.6,191.65,191.82,72394.0,-0.003290724608746262,-0.008934650513034442,-0.007932694990173308,-0.004008852479678473,-0.012374258614894038,-0.005044081311572371
2025-02-08 09:00:00,95893.84,96201.86,95893.83,96163.05,224.77228,2606.22,2619.33,2604.29,2619.0,13394.3571,0.2461,0.24805,0.2461,0.24792,11905859.0,577.56,579.18,577.56,579.17,2554.931,0.6907,0.6965,0.6905,0.6933,3093286.5,191.82,193.99,191.8,193.81,65026.14,0.002803442004257498,0.004891669818216907,0.007368156082482467,0.002783711046940445,0.0037572298535174975,0.010320865412851156
2025-02-08 10:00:00,96163.05,96289.0,96010.52,96050.64,268.26864,2619.0,2630.5,2613.23,2617.89,9542.4124,0.24793,0.24887,0.24693,0.24748,17135336.0,579.17,581.42,579.17,580.83,6789.415,0.6934,0.6959,0.6864,0.6895,4977470.9,193.8,194.99,193.29,193.61,71254.854,-0.0011696358653245865,-0.0004239157273201617,-0.001776342816704719,0.002862070919224971,-0.005496108715088253,-0.001032471311582282
2025-02-08 11:00:00,96050.63,96120.66,95865.71,96120.0,251.58047,2617.88,2621.0,2601.4,2613.32,11453.2021,0.24747,0.24858,0.24658,0.24823,15021724.0,580.84,582.84,580.41,582.66,4786.315,0.6895,0.6923,0.6847,0.6909,3671177.0,193.6,194.54,193.05,194.39,65159.183,0.0007218584796496264,-0.0017472061578795851,0.003025965069411424,0.00314571076513404,0.002028398261392619,0.004020623972947524
2025-02-08 12:00:00,96120.0,96270.28,95864.93,96059.24,539.02009,2613.3,2620.48,2599.0,2604.91,13384.5056,0.24823,0.24889,0.24673,0.2476,16415136.0,582.67,587.62,582.3,587.14,19037.042,0.6909,0.6934,0.6855,0.6897,5189644.4,194.39,194.53,193.09,193.82,60167.112,-0.0006323263847281443,-0.0032233179762112527,-0.002541194921758429,0.0076594664087607945,-0.001738375057503665,-0.002936557067617434
2025-02-08 13:00:00,96059.25,96517.52,96011.58,96246.7,669.24464,2604.9,2636.9,2604.02,2621.44,16263.5182,0.2476,0.25155,0.2476,0.24989,49122789.0,587.14,598.84,586.16,594.61,35535.542,0.6897,0.7001,0.689,0.6948,6461343.6,193.83,196.45,193.83,195.34,103390.082,0.0019496023822993239,0.006325659444623343,0.009206280223401421,0.012642436208424564,0.007367313929704382,0.00781173671292703
2025-02-08 14:00:00,96246.69,96376.6,95950.22,96091.34,722.9844,2621.44,2626.39,2602.01,2616.23,17720.2547,0.24988,0.25105,0.24854,0.25025,26355542.0,594.6,607.27,594.06,602.94,69573.971,0.6948,0.6958,0.6862,0.693,5220213.5,195.33,195.99,193.62,194.57,118281.443,-0.0016154894142446855,-0.0019894348893179374,0.0014395971614874377,0.013911960837419593,-0.0025940351770466466,-0.003949634536046332
2025-02-08 15:00:00,96091.34,96200.04,95688.0,95843.74,568.28343,2616.23,2626.0,2588.8,2605.24,17514.2675,0.25024,0.25146,0.24735,0.24862,30526517.0,602.94,605.74,591.94,596.76,34926.482,0.693,0.6974,0.6853,0.6891,5339883.2,194.57,195.31,192.74,193.41,83911.143,-0.0025800404735601473,-0.004209548739660388,-0.006534791831760456,-0.010302666774274938,-0.005643600826740883,-0.0059797074926462145
2025-02-08 16:00:00,95843.74,96132.08,95749.88,96132.07,404.70549,2605.24,2613.82,2589.97,2609.48,14966.2918,0.24863,0.2515,0.24749,0.25075,33463948.0,596.76,615.5,596.01,611.86,64244.369,0.6891,0.6938,0.6815,0.6926,6850110.2,193.42,195.56,193.2,195.42,135979.02,0.0030038182081197286,0.0016261662886446699,0.008530800478475488,0.024988475658602825,0.0050662336051591934,0.01033880052555853
2025-02-08 17:00:00,96132.07,96391.03,96132.07,96377.71,498.44753,2609.48,2633.79,2609.27,2629.89,19380.0569,0.25074,0.25365,0.25072,0.25255,35963373.0,611.86,616.59,611.11,616.23,31700.51,0.6926,0.7015,0.6925,0.6992,7463229.0,195.42,196.86,195.1,196.83,110139.684,0.0025519756275497723,0.007791052451468989,0.007152822072016869,0.00711677229594062,0.009484192373004158,0.007189323508698834
2025-02-08 18:00:00,96377.71,96526.59,96235.23,96512.0,353.52885,2629.89,2640.81,2618.66,2631.63,13957.0202,0.25255,0.2531,0.25083,0.25252,21909846.0,616.23,627.39,615.34,626.56,50847.383,0.6993,0.7045,0.6941,0.6995,3747835.5,196.84,197.26,195.87,196.8,76081.239,0.0013924021317320882,0.0006614058536056703,-0.00011879541463665952,0.016624269432899796,0.00042896976421012543,-0.00015242740674285016
2025-02-08 19:00:00,96512.0,96750.0,96399.27,96579.99,279.95367,2631.63,2649.9,2627.3,2637.89,15830.852,0.25253,0.25409,0.25192,0.25246,21055010.0,626.56,632.32,622.08,625.16,34792.122,0.6994,0.7034,0.6967,0.6996,3837358.9,196.79,198.4,196.58,196.9,85090.006,0.0007042239588485408,0.0023759290959434816,-0.00023763317470932275,-0.0022369229280979944,0.00014294903891105826,0.0005080010269267893
2025-02-08 20:00:00,96579.99,96638.89,96358.5,96455.92,264.21148,2637.89,2642.72,2628.1,2635.83,8054.6976,0.25247,0.25294,0.2515,0.25206,11526913.0,625.17,633.73,625.16,627.68,32343.053,0.6996,0.7015,0.6964,0.7004,2871846.8,196.89,198.06,196.74,197.54,55791.708,-0.0012854604833322382,-0.0007812322629082509,-0.0015856659153699205,0.004022865487249593,0.0011428572672498012,0.00324510983490129
2025-02-08 21:00:00,96455.92,96600.0,96360.0,96527.36,224.76729,2635.82,2642.49,2628.99,2638.76,6092.7004,0.25205,0.25219,0.25086,0.25142,10806790.0,627.68,627.88,620.71,621.04,16067.802,0.7003,0.7039,0.6977,0.701,2377088.6,197.53,199.08,197.32,198.82,55141.7,0.0007403750549100185,0.0011109869397898837,-0.002542306922660814,-0.010634990363817558,0.0008562866228932521,0.006458797304017918
2025-02-08 22:00:00,96527.37,96712.0,96388.88,96473.9,286.0633,2638.75,2645.6,2623.78,2627.01,8333.3247,0.25143,0.25255,0.25061,0.25152,13069784.0,621.03,621.39,615.8,616.36,15380.658,0.7009,0.7032,0.6954,0.6985,2198967.6,198.82,199.8,197.67,198.3,62605.164,-0.0005539860347776593,-0.004462792526670659,0.00039766175415678964,-0.0075642836837722304,-0.003572708337573488,-0.0026188572582487024
2025-02-08 23:00:00,96473.91,96687.02,96430.43,96444.74,376.14845,2627.01,2643.88,2626.64,2632.46,6484.0171,0.25152,0.25417,0.25151,0.25288,12048300.0,616.36,618.17,611.95,612.39,20792.871,0.6985,0.7062,0.6982,0.7005,2775660.0,198.3,200.88,198.21,199.32,108366.382,-0.0003023036055205574,0.002072452909009258,0.00539255866652055,-0.006461873960050275,0.0028591870800451606,0.0051305378874533505
2025-02-09 00:00:00,96444.75,96584.91,96360.14,96568.0,346.91772,2632.46,2640.81,2626.63,2637.16,6611.3275,0.25287,0.25377,0.25196,0.25317,18976710.0,612.39,614.97,610.35,613.01,15260.311,0.7006,0.7013,0.6958,0.6988,3039216.3,199.32,200.33,198.52,200.24,75861.443,0.0012772215632617274,0.0017838103112843545,0.0011461319306225416,0.0010119145632531093,-0.002429787517160249,0.004605073710315043
2025-02-09 01:00:00,96568.01,96992.37,96484.0,96992.36,532.69426,2637.16,2657.11,2635.1,2649.42,13285.4614,0.25317,0.25536,0.25281,0.25473,32792863.0,613.01,618.01,612.48,614.51,19435.205,0.6988,0.7081,0.6974,0.7049,4619565.8,200.24,202.08,199.97,201.94,121523.203,0.004384789115999922,0.004638167578546835,0.006142960841396835,0.00244395324982626,0.008691370519928396,0.008453976452656232
2025-02-09 02:00:00,96992.36,97042.59,96687.81,96727.31,434.3291,2649.41,2652.73,2636.44,2639.62,7870.9066,0.25472,0.25504,0.25337,0.25358,21077355.0,614.5,616.0,612.6,612.72,8200.063,0.7048,0.7054,0.6984,0.6985,3503742.9,201.93,202.55,201.0,201.54,99536.16,-0.0027364300733351376,-0.003705780714506394,-0.0045248055795797494,-0.0029171406653436295,-0.009120770082813338,-0.001982750723918636
2025-02-09 03:00:00,96727.32,97300.0,96690.31,97300.0,750.43192,2639.62,2698.9,2634.0,2678.54,29535.4146,0.25357,0.26,0.25315,0.25925,47208427.0,612.72,616.3,611.22,616.27,15151.667,0.6984,0.716,0.6968,0.7126,7641587.8,201.54,207.0,201.15,206.95,206745.685,0.0059032067504685825,0.014636902554920457,0.022113492009834545,0.005777117589985091,0.019985074474719155,0.026489345342485027
2025-02-09 04:00:00,97299.99,97323.09,96964.14,97220.59,401.46362,2678.53,2678.9,2660.39,2672.83,10806.8267,0.25924,0.25924,0.25637,0.25861,27628034.0,616.28,618.0,614.0,617.0,9364.244,0.7125,0.7128,0.7047,0.7099,4403828.2,206.95,207.0,204.87,205.91,114873.848,-0.0008164688829225808,-0.0021340337771420946,-0.002471711759287922,0.0011838447140646152,-0.00379613812639556,-0.005038038074686108
2025-02-09 05:00:00,97220.58,97227.39,97000.0,97029.28,222.88816,2672.84,2673.49,2656.46,2661.47,7896.1995,0.25861,0.25871,0.25646,0.25693,14735169.0,616.99,617.04,610.48,612.33,14039.202,0.7099,0.7103,0.7033,0.7047,3330458.1,205.91,207.37,205.42,206.27,88746.701,-0.0019697316848076916,-0.004259234453836123,-0.006517461096394787,-0.007597671031326865,-0.0073519347123633845,0.001746810090447658
2025-02-09 06:00:00,97029.28,97068.04,96777.77,97005.89,288.625,2661.47,2664.5,2649.29,2663.04,7901.293,0.25694,0.25702,0.25484,0.25633,24651035.0,612.32,616.58,611.66,616.0,9307.835,0.7048,0.7052,0.6988,0.7046,4042093.9,206.26,206.49,203.96,205.02,129594.18,-0.0002410903148465205,0.000589725644425803,-0.00233799740214147,0.005975610659458772,-0.0001419144258395686,-0.0060784548552474055
2025-02-09 07:00:00,97005.89,97127.94,96932.88,97057.83,217.20888,2663.03,2668.37,2658.6,2662.59,6012.3434,0.25634,0.25713,0.25549,0.25592,28391775.0,616.01,638.56,614.18,637.38,130175.727,0.7046,0.7069,0.7016,0.7044,2759148.1,205.02,205.11,203.8,203.96,114296.708,0.000535288112999335,-0.00016899409124213237,-0.0016007812105499457,0.03411906048645737,-0.00028388928508613195,-0.00518363916830044
2025-02-09 08:00:00,97057.83,97294.46,97055.55,97086.0,333.14767,2662.59,2673.38,2661.52,2666.99,11877.2854,0.25593,0.2581,0.25584,0.25755,33308778.0,637.38,648.13,634.28,647.76,101498.534,0.7044,0.7078,0.7023,0.705,4518743.7,203.96,204.58,202.94,203.1,108292.869,0.00029019722334414614,0.0016511623803964176,0.006348980370331774,0.01615423335788178,0.0008514261902175236,-0.004225427600616042
2025-02-09 09:00:00,97086.0,97086.0,96898.05,96924.53,428.91316,2666.99,2667.37,2650.99,2658.37,6786.5614,0.25755,0.25777,0.25555,0.25643,18478960.0,647.76,647.88,635.14,637.25,74077.194,0.705,0.7055,0.6976,0.7004,3315617.0,203.09,203.15,201.22,201.94,115627.227,-0.0016645492106269091,-0.003237342650416212,-0.0043581531294058186,-0.01635821412163412,-0.006546202400571809,-0.005727845010163988
2025-02-09 10:00:00,96924.53,96924.53,96656.79,96762.01,525.83504,2658.36,2669.37,2652.08,2661.68,9365.831,0.25643,0.25733,0.25559,0.25593,23880422.0,637.24,643.74,634.75,635.65,46319.695,0.7003,0.7039,0.6981,0.7005,2932077.6,201.94,202.21,201.74,201.81,69503.886,-0.0016781758623159238,0.001244349367807459,-0.0019517532934754007,-0.002513945860093444,0.0001427653653648619,-0.000643962870550825
2025-02-09 11:00:00,96762.01,97020.0,96509.96,96554.01,522.89259,2661.69,2667.0,2652.53,2654.78,8805.0904,0.25593,0.25659,0.25388,0.25399,34999421.0,635.65,638.04,628.49,629.83,55198.56,0.7005,0.7025,0.6964,0.6975,3083847.4,201.8,202.81,201.35,201.44,101586.652,-0.0021519176762103864,-0.00259571364185697,-0.007609073423938506,-0.009198155694100528,-0.004291852081541032,-0.0018350904095871276
2025-02-09 12:00:00,96554.01,96703.99,96314.3,96535.26,612.90916,2654.8,2661.81,2644.3,2654.99,12062.3584,0.25399,0.25529,0.25317,0.25408,31461147.0,629.82,631.33,618.5,621.92,71974.235,0.6975,0.7004,0.6918,0.6958,4264352.6,201.44,203.05,200.3,201.62,95906.182,-0.0001942106887548325,7.909947139289237e-05,0.0003542818939962638,-0.012638474598118019,-0.002440250977679078,0.0008931673297585593
2025-02-09 13:00:00,96535.27,96544.63,95800.01,95877.92,1129.4271,2655.0,2657.99,2611.78,2618.38,23615.1896,0.25408,0.2544,0.24866,0.24933,67326004.0,621.92,624.8,618.72,622.64,30623.25,0.6958,0.6962,0.6771,0.6804,11294797.1,201.62,201.79,196.76,196.96,178825.277,-0.006832614660844437,-0.013885082285171855,-0.018871857825726167,0.001157035547219757,-0.02238140219613488,-0.02338407518965208
2025-02-09 14:00:00,95877.93,96305.3,95700.0,96127.73,847.92385,2618.38,2634.53,2615.24,2627.63,13335.9169,0.24933,0.25171,0.24885,0.25071,35831950.0,622.64,627.37,619.0,622.31,34940.351,0.6805,0.6887,0.679,0.6845,6884343.9,196.96,199.7,196.44,199.5,171120.851,0.0026021123957034814,0.0035264933106115477,0.005519572448409854,-0.0005301417851784346,0.006007784206796804,0.012813573893774669
2025-02-09 15:00:00,96127.51,96653.06,96109.93,96488.15,625.59676,2627.63,2658.95,2626.99,2653.21,13687.7279,0.25071,0.25391,0.25064,0.25326,26273357.0,622.3,626.04,622.24,624.44,22328.367,0.6844,0.6948,0.684,0.6941,4928823.7,199.51,201.53,199.32,200.7,140232.247,0.0037423749345193175,0.009687928461874908,0.010119736341007875,0.003416887222511557,0.013927397617034569,0.005997019472374266
2025-02-09 16:00:00,96488.14,96545.65,96326.96,96442.16,413.88468,2653.22,2666.38,2649.59,2659.32,8559.6857,0.25327,0.25479,0.25247,0.25416,17507736.0,624.44,628.33,622.29,625.94,18523.917,0.6941,0.6985,0.6916,0.6959,3394959.1,200.7,202.24,200.2,202.0,78447.525,-0.0004767524695429238,0.0023002233188384753,0.0035473609387984563,0.002399271772681963,0.002589929505266217,0.00645644159891242
